1_9_239;1;1009;1635
1_9_240;2;1009;1718
1_9_242;1;1009;1803
1_9_244;2;1009;1843
1_9_246;1;1009;1923
1_9_248;2;1009;2003
1_9_249;1;1009;2045
1_9_251;2;1009;2120
1_9_253;1;1009;2157
1_9_255;2;1009;2232
1_9_256;1;1009;2308
1_9_258;2;1009;2346
1_9_260;A;1009;0020
1_9_261;A;1009;0037
1_9_262;A;1009;0048
1_9_263;A;1009;0605
1_9_265;A;1009;0607
1_9_266;2;1009;0624
1_9_267;1;1009;0707
1_9_268;2;1009;0746
1_9_269;1;1009;0827
1_9_270;2;1009;0906
1_9_272;1;1009;0953
1_9_273;2;1009;1033
1_9_275;1;1009;1113
1_9_277;2;1009;1153
1_9_279;1;1009;1233
1_9_281;2;1009;1313
1_9_283;1;1009;1353
1_9_285;2;1009;1433
1_9_287;1;1009;1515
1_9_288;2;1009;1557
1_9_290;1;1009;1643
1_9_291;2;1009;1726
1_9_293;1;1009;1813
1_9_295;2;1009;1853
1_9_297;1;1009;1933
1_9_299;2;1009;2013
1_9_300;1;1009;2057
1_9_302;2;1009;2132
1_9_303;1;1009;2209
1_9_304;2;1009;2246
1_9_306;1;1009;2320
1_9_307;A;1009;2351
1_9_308;A;1009;0003
1_9_309;A;1009;0622
1_9_310;A;1009;0624
1_9_312;2;1009;0642
1_9_313;1;1009;0723
1_9_314;2;1009;0802
1_9_315;1;1009;0844
1_9_316;2;1009;0922
1_9_317;1;1009;1003
1_9_318;2;1009;1043
1_9_320;1;1009;1123
1_9_322;2;1009;1203
1_9_324;1;1009;1243
1_9_326;2;1009;1323
1_9_328;1;1009;1403
1_9_330;2;1009;1443
1_9_331;1;1009;1531
1_9_332;2;1009;1613
1_9_334;1;1009;1659
1_9_335;2;1009;1740
1_9_336;1;1009;1823
1_9_338;2;1009;1903
1_9_340;1;1009;1943
1_9_342;2;1009;2023
1_9_344;1;1009;2109
1_9_345;2;1009;2144
1_9_346;1;1009;2221
1_9_348;A;1009;2254
1_9_350;A;1009;2306
1_10_1;A;1010;0534
1_10_3;A;1010;0539
1_10_5;1;1010;0555
1_10_7;2;1010;0624
1_10_9;1;1010;0655
1_10_10;2;1010;0729
1_10_11;1;1010;0802
1_10_13;2;1010;0834
1_10_15;1;1010;0907
1_10_16;2;1010;0941
1_10_18;1;1010;1014
1_10_19;2;1010;1047
1_10_21;1;1010;1120
1_10_23;2;1010;1152
1_10_25;1;1010;1226
1_10_27;2;1010;1259
1_10_29;1;1010;1334
1_10_30;2;1010;1406
1_10_32;1;1010;1441
1_10_34;2;1010;1515
1_10_36;1;1010;1549
1_10_38;2;1010;1627
1_10_40;1;1010;1701
1_10_42;2;1010;1739
1_10_44;1;1010;1813
1_10_46;A;1010;1846
1_10_48;A;1010;1859
1_10_49;A;1010;0639
1_10_51;A;1010;0644
1_10_53;1;1010;0700
1_10_55;2;1010;0735
1_10_57;1;1010;0808
1_10_58;2;1010;0840
1_10_60;1;1010;0913
1_10_61;2;1010;0947
1_10_63;1;1010;1020
1_10_64;2;1010;1053
1_10_66;1;1010;1127
1_10_67;2;1010;1159
1_10_69;1;1010;1234
1_10_70;2;1010;1306
1_10_72;1;1010;1341
1_10_74;2;1010;1414
1_10_76;1;1010;1448
1_10_77;2;1010;1521
1_10_79;1;1010;1555
1_10_81;2;1010;1633
1_10_83;1;1010;1707
1_10_85;2;1010;1745
1_10_87;1;1010;1818
1_10_89;2;1010;1850
1_10_91;1;1010;1923
1_10_92;2;1010;1958
1_10_94;1;1010;2030
1_10_96;2;1010;2108
1_10_98;1;1010;2140
1_10_100;2;1010;2214
1_10_102;1;1010;2243
1_10_103;2;1010;2313
1_10_104;A;1010;2340
1_10_106;A;1010;2352
1_10_107;A;1010;0543
1_10_109;A;1010;0548
1_10_111;1;1010;0604
1_10_113;2;1010;0633
1_10_114;1;1010;0706
1_10_116;2;1010;0741
1_10_118;1;1010;0814
1_10_119;2;1010;0846
1_10_121;1;1010;0919
1_10_122;2;1010;0953
1_10_124;1;1010;1026
1_10_125;2;1010;1100
1_10_127;1;1010;1134
1_10_128;2;1010;1207
1_10_130;1;1010;1241
1_10_132;2;1010;1314
1_10_134;1;1010;1349
1_10_135;2;1010;1421
1_10_137;1;1010;1454
1_10_138;2;1010;1527
1_10_140;1;1010;1601
1_10_142;2;1010;1639
1_10_144;1;1010;1713
1_10_146;2;1010;1751
1_10_148;1;1010;1824
1_10_150;2;1010;1857
1_10_152;1;1010;1931
1_10_153;A;1010;2002
1_10_154;A;1010;2014
1_10_155;A;1010;0604
1_10_157;A;1010;0606
1_10_158;A;1010;0625
1_10_159;2;1010;0640
1_10_161;1;1010;0713
1_10_163;2;1010;0747
1_10_165;1;1010;0820
1_10_166;2;1010;0852
1_10_168;1;1010;0925
1_10_169;2;1010;0959
1_10_171;1;1010;1032
1_10_172;2;1010;1107
1_10_174;1;1010;1141
1_10_176;2;1010;1214
1_10_178;1;1010;1249
1_10_179;2;1010;1321
1_10_181;1;1010;1356
1_10_183;2;1010;1428
1_10_184;1;1010;1501
1_10_186;2;1010;1539
1_10_188;1;1010;1613
1_10_190;2;1010;1651
1_10_192;1;1010;1725
1_10_194;2;1010;1803
1_10_196;1;1010;1836
1_10_197;2;1010;1912
1_10_199;1;1010;1946
1_10_200;2;1010;2018
1_10_202;1;1010;2050
1_10_204;2;1010;2128
1_10_206;1;1010;2200
1_10_208;A;1010;2228
1_10_210;A;1010;2238
1_10_212;A;1010;2255
1_10_213;A;1010;0629
1_10_214;A;1010;0634
1_10_216;2;1010;0653
1_10_217;1;1010;0725
1_10_219;2;1010;0759
1_10_221;1;1010;0832
1_10_222;2;1010;0904
1_10_224;1;1010;0937
1_10_225;2;1010;1011
1_10_227;1;1010;1044
1_10_228;2;1010;1115
1_10_230;1;1010;1149
1_10_231;2;1010;1222
1_10_233;1;1010;1256
1_10_235;2;1010;1329
1_10_237;1;1010;1404
1_10_238;2;1010;1439
1_10_240;1;1010;1513
1_10_242;2;1010;1551
1_10_244;1;1010;1625
1_10_246;2;1010;1703
1_10_248;1;1010;1737
1_10_249;2;1010;1811
1_10_251;1;1010;1843
1_10_253;A;1010;1915
1_10_254;A;1010;1928
1_10_255;A;1010;0603
1_10_256;A;1010;0608
1_10_258;1;1010;0624
1_10_260;2;1010;0658
1_10_262;1;1010;0731
1_10_264;2;1010;0805
1_10_266;1;1010;0838
1_10_267;2;1010;0910
1_10_269;1;1010;0944
1_10_270;2;1010;1017
1_10_272;1;1010;1050
1_10_274;2;1010;1122
1_10_275;1;1010;1156
1_10_277;2;1010;1229
1_10_279;1;1010;1304
1_10_280;2;1010;1336
1_10_282;1;1010;1411
1_10_283;2;1010;1445
1_10_285;1;1010;1519
1_10_287;2;1010;1557
1_10_289;1;1010;1631
1_10_291;2;1010;1709
1_10_293;1;1010;1743
1_10_294;2;1010;1817
1_10_296;1;1010;1849
1_10_297;2;1010;1920
1_10_299;1;1010;1953
1_10_301;2;1010;2028
1_10_303;1;1010;2100
1_10_304;2;1010;2138
1_10_305;1;1010;2210
1_10_306;2;1010;2238
1_10_308;1;1010;2308
1_10_309;A;1010;2335
1_10_310;A;1010;2345
1_10_311;A;1010;0541
1_10_312;A;1010;0546
1_10_314;2;1010;0600
1_10_315;1;1010;0632
1_10_316;2;1010;0705
1_10_317;1;1010;0738
1_10_319;2;1010;0811
1_10_321;1;1010;0844
1_10_322;2;1010;0916
1_10_324;1;1010;0950
1_10_325;2;1010;1023
1_10_327;1;1010;1056
1_10_329;2;1010;1129
1_10_331;1;1010;1204
1_10_332;2;1010;1236
1_10_334;1;1010;1311
1_10_336;2;1010;1344
1_10_338;1;1010;1418
1_10_340;2;1010;1451
1_10_342;1;1010;1525
1_10_344;2;1010;1603
1_10_346;1;1010;1637
1_10_348;2;1010;1715
1_10_350;1;1010;1749
1_10_351;2;1010;1824
1_10_353;1;1010;1856
1_10_354;2;1010;1927
1_10_356;1;1010;2001
1_10_358;2;1010;2038
1_10_359;1;1010;2110
1_10_361;A;1010;2140
1_10_362;A;1010;2151
1_10_363;A;1010;0550
1_10_364;A;1010;0555
1_10_366;2;1010;0609
1_10_368;1;1010;0640
1_10_369;2;1010;0711
1_10_370;1;1010;0744
1_10_372;2;1010;0816
1_10_374;1;1010;0849
1_10_375;2;1010;0922
1_10_377;1;1010;0956
1_10_378;2;1010;1029
1_10_380;1;1010;1102
1_10_382;2;1010;1137
1_10_384;1;1010;1211
1_10_386;2;1010;1244
1_10_388;1;1010;1319
1_10_389;2;1010;1351
1_10_391;1;1010;1426
1_10_392;2;1010;1503
1_10_394;1;1010;1537
1_10_396;2;1010;1615
1_10_398;1;1010;1649
1_10_400;2;1010;1727
1_10_402;1;1010;1801
1_10_403;2;1010;1836
1_10_404;1;1010;1908
1_10_405;2;1010;1942
1_10_406;A;1010;2014
1_10_408;A;1010;2027
1_10_409;A;1010;0652
1_10_410;A;1010;0657
1_10_412;2;1010;0717
1_10_413;1;1010;0750
1_10_415;2;1010;0822
1_10_417;1;1010;0855
1_10_418;2;1010;0928
1_10_420;1;1010;1002
1_10_421;2;1010;1035
1_10_423;1;1010;1108
1_10_424;2;1010;1144
1_10_426;1;1010;1219
1_10_427;2;1010;1251
1_10_429;1;1010;1326
1_10_431;2;1010;1359
1_10_433;1;1010;1434
1_10_435;2;1010;1509
1_10_437;1;1010;1543
1_10_439;2;1010;1621
1_10_441;1;1010;1655
1_10_443;2;1010;1733
1_10_445;1;1010;1807
1_10_446;2;1010;1842
1_10_447;1;1010;1916
1_10_449;2;1010;1949
1_10_451;1;1010;2020
1_10_453;2;1010;2058
1_10_455;1;1010;2130
1_10_456;2;1010;2202
1_10_457;1;1010;2231
1_10_459;2;1010;2301
1_10_460;A;1010;2330
1_10_462;A;1010;2342
1_1_114;A;1001A;0538
1_1_116;A;1001A;0540
1_1_117;A;1001A;0550
1_1_119;1;1001A;0616
1_1_120;2;1001A;0700
1_1_121;1;1001A;0743
1_1_123;2;1001A;0830
1_1_124;1;1001A;0913
1_1_125;A;1001;0955
1_1_126;A;1001;1006
1_1_127;A;1001;1012
1_1_128;A;1001A;1500
1_1_129;A;1001A;1502
1_1_130;A;1001A;1514
1_1_132;1;1001A;1541
1_1_133;2;1001A;1628
1_1_135;1;1001A;1711
1_1_136;2;1001A;1758
1_1_138;1;1001A;1841
1_1_139;A;1001;1920
1_1_141;A;1001;1929
1_1_143;A;1001;1935
1_1_144;A;1001;0540
1_1_145;A;1001;0542
1_1_146;A;1001;0548
1_1_148;2;1001A;0602
1_1_150;1;1001A;0642
1_1_151;2;1001A;0730
1_1_152;1;1001A;0813
1_1_153;2;1001;0900
1_1_155;A;1001;0933
1_1_156;A;1001;0953
1_1_158;A;1001A;1422
1_1_159;A;1001A;1424
1_1_160;A;1001A;1434
1_1_161;1;1001A;1501
1_1_163;2;1001A;1548
1_1_165;1;1001A;1631
1_1_166;2;1001A;1718
1_1_168;1;1001A;1801
1_1_169;A;1001;1840
1_1_171;A;1001;1850
1_1_172;A;1001;1856
1_1_173;A;1001;0614
1_1_174;A;1001;0616
1_1_175;A;1001;0622
1_1_176;2;1001A;0640
1_1_177;1;1001A;0723
1_1_179;2;1001A;0810
1_1_180;1;1001A;0853
1_1_182;A;1001;0934
1_1_184;A;1001;0945
1_1_186;A;1001;0951
1_1_188;A;1001A;1440
1_1_190;A;1001A;1442
1_1_191;A;1001A;1454
1_1_192;1;1001A;1521
1_1_193;2;1001A;1608
1_1_195;1;1001A;1651
1_1_196;2;1001A;1738
1_1_198;1;1001A;1821
1_1_199;A;1001;1900
1_1_201;A;1001;1909
1_1_202;A;1001;1915
1_1_203;A;1001;0652
1_1_205;A;1001;0654
1_1_207;A;1001;0702
1_1_208;2;1001A;0720
1_1_209;1;1001A;0803
1_1_210;2;1001;0850
1_1_212;A;1001;0923
1_1_213;A;1001;0943
1_1_214;A;1001;1429
1_1_215;A;1001;1431
1_1_217;1;1001;1455
1_1_219;2;1001A;1528
1_1_221;1;1001A;1611
1_1_222;2;1001A;1658
1_1_224;1;1001A;1741
1_1_225;A;1001;1820
1_1_227;A;1001;1830
1_1_228;A;1001;1836
1_1_229;A;1001;0551
1_1_230;A;1001;0553
1_1_231;A;1001;0559
1_1_233;2;1001A;0613
1_1_235;1;1001A;0653
1_1_236;2;1001A;0740
1_1_237;1;1001A;0823
1_1_238;A;1001;0905
1_1_239;A;1001;0916
1_1_240;A;1001;0922
1_1_242;A;1001;1444
1_1_244;A;1001;1446
1_1_245;A;1001;1454
1_1_247;2;1001A;1508
1_1_249;1;1001A;1551
1_1_250;2;1001A;1638
1_1_252;1;1001A;1721
1_1_254;A;1001;1802
1_1_255;A;1001;1812
1_1_256;A;1001;1818
1_1_258;A;1001;0605
1_1_259;A;1001;0607
1_1_260;A;1001;0613
1_1_262;2;1001A;0627
1_1_264;1;1001A;0713
1_1_266;2;1001A;0800
1_1_267;1;1001A;0843
1_1_269;A;1001;0926
1_1_271;A;1001;0937
1_1_273;A;1001;0943
1_1_275;A;1001;1514
1_1_276;A;1001;1516
1_1_277;A;1001;1524
1_1_278;2;1001A;1538
1_1_280;1;1001A;1621
1_1_281;2;1001A;1708
1_1_283;1;1001A;1751
1_1_284;A;1001;1830
1_1_286;A;1001;1840
1_1_287;A;1001;1846
1_4_471;A;1004;0558
1_4_472;A;1004;0603
1_4_473;1;1004;0624
1_4_474;2;1004;0703
1_4_475;1;1004;0743
1_4_477;2;1004;0821
1_4_479;1;1004;0901
1_4_481;2;1004;0939
1_4_482;1;1004;1019
1_4_484;2;1004;1057
1_4_485;A;1004;1136
1_4_486;A;1004;1154
1_4_487;A;1004;1415
1_4_488;A;1004;1420
1_4_489;1;1004;1447
1_4_490;2;1004;1526
1_4_492;1;1004;1606
1_4_493;2;1004;1645
1_4_495;1;1004;1724
1_4_496;2;1004;1802
1_4_498;1;1004;1843
1_4_500;2;1004;1924
1_4_502;1;1004;2001
1_4_503;2;1004;2035
1_4_505;1;1004;2110
1_4_506;2;1004;2145
1_4_508;1;1004;2222
1_4_509;2;1004;2256
1_4_510;1;1004;2335
1_4_512;A;1004;0005
1_4_514;A;1004;0014
1_4_515;A;1004;0615
1_4_516;A;1004;0620
1_4_518;2;1004;0638
1_4_519;1;1004;0719
1_4_520;2;1004;0757
1_4_521;1;1004;0837
1_4_523;2;1004;0915
1_4_524;1;1004;0955
1_4_526;2;1004T;1033
1_4_527;1;1004T;1113
1_4_529;A;1004;1150
1_4_530;A;1004;1202
1_4_531;A;1004;1415
1_4_533;A;1004;1420
1_4_534;2;1004;1438
1_4_536;1;1004;1517
1_4_537;2;1004T;1556
1_4_539;1;1004T;1636
1_4_540;2;1004;1715
1_4_542;1;1004;1754
1_4_543;2;1004;1833
1_4_545;A;1004;1911
1_4_546;A;1004;1927
1_4_547;A;1004;0709
1_4_548;A;1004;0714
1_4_549;2;1004;0733
1_4_551;1;1004;0813
1_4_552;2;1004;0851
1_4_554;1;1004;0931
1_4_556;2;1004T;1009
1_4_557;1;1004T;1048
1_4_559;A;1004;1128
1_4_560;A;1004;1140
1_4_561;A;1004;1438
1_4_563;A;1004;1443
1_4_564;2;1004;1502
1_4_566;1;1004;1542
1_4_567;2;1004T;1620
1_4_569;1;1004T;1700
1_4_570;2;1004;1739
1_4_572;1;1004;1817
1_4_573;A;1004;1856
1_4_574;A;1004;1908
1_8_317;A;1008;0546
1_8_318;A;1008;0548
1_8_320;A;1008;0552
1_8_321;1;1008;0627
1_6_381;2;1006;0703
1_6_382;1;1006;0744
1_8_323;2;1008;0823
1_8_325;1;1008;0907
1_6_383;2;1006;0947
1_6_384;A;1006;1025
1_6_385;A;1006;1051
1_6_386;A;1006;1055
1_8_327;A;1008;1429
1_8_328;A;1008;1431
1_8_329;A;1008;1437
1_8_331;2;1008;1450
1_8_333;1;1008;1532
1_6_387;2;1006;1614
1_6_389;1;1006;1700
1_8_334;2;1008;1742
1_8_335;1;1008;1822
1_8_337;2;1008;1903
1_8_338;1;1008;1944
1_8_340;2;1008;2027
1_8_341;1;1008;2106
1_6_390;2;1006;2145
1_6_391;1;1006;2226
1_6_392;A;1006;2259
1_6_394;A;1006;2304
1_6_396;A;1006;2310
1_8_343;A;1008;0600
1_8_345;A;1008;0602
1_8_347;A;1008;0608
1_8_348;2;1008;0620
1_8_349;1;1008;0658
1_6_397;2;1006;0734
1_6_398;1;1006;0817
1_8_351;2;1008;0856
1_8_353;A;1008;0939
1_8_354;A;1008;1006
1_8_356;A;1008;1010
1_8_357;A;1008;1358
1_8_358;A;1008;1400
1_8_359;A;1008;1406
1_8_361;2;1008;1420
1_8_363;1;1008;1501
1_6_399;2;1006;1543
1_6_401;1;1006;1627
1_8_364;2;1008;1708
1_8_366;1;1008;1749
1_6_403;2;1006;1829
1_6_405;1;1006;1909
1_8_367;2;1008;1951
1_8_368;1;1008;2030
1_6_407;2;1006;2109
1_6_408;1;1006;2150
1_8_370;2;1008;2227
1_8_372;A;1008;2302
1_8_374;A;1008;2326
1_8_376;A;1008;2330
1_6_409;A;1006;0608
1_6_411;A;1006;0610
1_6_413;A;1006;0614
1_6_415;1;1006;0648
1_8_378;2;1008;0722
1_8_379;1;1008;0804
1_6_417;2;1006;0844
1_6_419;A;1006;0926
1_6_420;A;1006;0952
1_6_422;A;1006;0956
1_6_423;A;1006;1419
1_6_425;A;1006;1421
1_6_427;A;1006;1427
1_6_429;2;1006;1440
1_6_430;1;1006;1522
1_8_381;2;1008;1603
1_8_382;1;1008;1646
1_6_432;2;1006;1728
1_6_433;1;1006;1810
1_6_435;A;1006;1850
1_6_437;A;1006;1856
1_6_438;A;1006;1902
1_6_439;A;1006;1351
1_6_440;A;1006;1353
1_6_441;A;1006;1357
1_6_443;1;1006;1434
1_8_384;2;1008;1514
1_8_385;1;1008;1556
1_6_444;2;1006;1638
1_6_446;1;1006;1723
1_6_447;A;1006;1803
1_6_448;A;1006;1809
1_6_450;A;1006;1815
1_6_451;A;1006;1439
1_6_453;A;1006;1441
1_6_454;A;1006;1447
1_6_456;2;1006;1502
1_6_458;1;1006;1545
1_8_387;2;1008;1626
1_8_388;1;1008;1709
1_8_390;2;1008;1752
1_8_392;1;1008;1832
1_8_394;2;1008;1915
1_8_395;1;1008;1954
1_8_397;2;1008;2039
1_8_398;1;1008;2118
1_6_459;2;1006;2157
1_6_460;1;1006;2238
1_6_461;A;1006;2311
1_6_462;A;1006;2316
1_6_464;A;1006;2322
1_7_589;A;1007A;0549
1_7_591;A;1007A;0551
1_7_593;A;1007A;0610
1_7_595;1;1007A;0620
1_7_597;1;1007A;0640
1_7_598;1;1007A;0708
1_7_599;1;1007A;0729
1_7_600;1;1007A;0800
1_7_601;1;1007A;0824
1_7_602;1;1007A;0854
1_7_603;1;1007A;0918
1_7_604;A;1007A;0952
1_7_605;A;1007A;1004
1_7_607;A;1007A;1014
1_7_608;A;1007A;1457
1_7_610;A;1007A;1502
1_7_611;1;1007A;1521
1_7_612;1;1007A;1545
1_7_613;1;1007A;1617
1_7_614;1;1007A;1641
1_7_615;1;1007A;1713
1_7_616;1;1007A;1736
1_7_618;1;1007A;1809
1_7_619;1;1007A;1832
1_7_621;A;1007A;1904
1_7_623;A;1007A;1911
1_7_624;A;1007A;1917
1_7_626;A;1007B;0602
1_7_627;A;1007B;0604
1_7_629;A;1007B;0610
1_7_630;2;1007B;0621
1_7_631;2;1007B;0643
1_7_633;2;1007B;0709
1_7_635;2;1007B;0736
1_7_636;2;1007B;0804
1_7_638;2;1007B;0832
1_7_639;2;1007B;0901
1_7_641;2;1007B;0926
1_7_642;A;1007B;0953
1_7_644;A;1007B;1005
1_7_645;A;1007B;1438
1_7_647;A;1007B;1443
1_7_648;A;1007B;1452
1_7_650;2;1007B;1511
1_7_652;2;1007B;1537
1_7_653;2;1007B;1606
1_7_655;2;1007B;1634
1_7_657;2;1007B;1704
1_7_659;2;1007B;1731
1_7_661;2;1007B;1758
1_7_663;2;1007B;1823
1_7_665;2;1007B;1858
1_7_666;2;1007B;1922
1_7_667;2;1007B;1948
1_7_668;2;1007B;2012
1_7_669;2;1007B;2039
1_7_670;2;1007B;2102
1_7_672;2;1007B;2129
1_7_673;2;1007B;2152
1_7_674;2;1007B;2218
1_7_675;2;1007B;2239
1_7_676;A;1007B;2303
1_7_678;A;1007B;2313
1_9_351;A;1009;0521
1_9_352;A;1009;0523
1_9_354;A;1009;0533
1_9_356;1;1009;0600
1_9_357;2;1009;0634
1_9_358;1;1009;0715
1_9_359;2;1009;0754
1_9_360;1;1009;0835
1_9_361;2;1009;0914
1_9_363;A;1009;0956
1_9_365;A;1009;1018
1_9_366;A;1009;1029
1_9_367;A;1009;1416
1_9_369;A;1009;1418
1_9_371;A;1009;1429
1_9_373;1;1009;1500
1_9_374;2;1009;1541
1_9_376;1;1009;1627
1_9_377;2;1009;1710
1_9_379;1;1009;1755
1_9_381;2;1009;1833
1_9_383;1;1009;1913
1_9_385;2;1009;1953
1_9_386;1;1009;2033
1_9_387;2;1009;2108
1_9_388;1;1009;2145
1_9_390;2;1009;2220
1_9_391;1;1009;2257
1_9_392;A;1009;2329
1_9_394;A;1009;2341
1_9_395;A;1009;0645
1_9_397;A;1009;0647
1_9_399;2;1009;0706
1_9_400;1;1009;0747
1_9_401;2;1009;0826
1_9_402;1;1009;0908
1_9_403;2;1009;0946
1_9_405;A;1009;1026
1_9_407;A;1009;1048
1_9_408;A;1009;1059
1_9_409;A;1009;1435
1_9_410;A;1009;1437
1_9_411;A;1009;1449
1_9_412;1;1009;1523
1_9_413;2;1009;1605
1_9_415;1;1009;1651
1_9_416;2;1009;1732
1_9_418;A;1009;1816
1_9_420;A;1009;1838
1_9_422;A;1009;1849
1_9_423;A;1009;1515
1_9_425;A;1009;1517
1_9_426;A;1009;1529
1_9_427;1;1009;1603
1_9_428;2;1009;1644
1_9_430;1;1009;1731
1_9_431;2;1009;1813
1_9_432;A;1009;1856
1_9_434;A;1009;1918
1_9_436;A;1009;1929
1_10_463;A;1010;0557
1_10_464;A;1010;0602
1_10_466;2;1010;0616
1_10_468;1;1010;0647
1_10_469;2;1010;0723
1_10_470;1;1010;0756
1_10_472;2;1010;0828
1_10_474;1;1010;0901
1_10_475;2;1010;0934
1_10_477;1;1010;1008
1_10_478;2;1010;1041
1_10_480;1;1010;1114
1_10_482;A;1010;1146
1_10_484;A;1010;1159
1_10_485;A;1010;1434
1_10_486;A;1010;1439
1_10_487;2;1010;1457
1_10_489;1;1010;1531
1_10_491;2;1010;1609
1_10_493;1;1010;1643
1_10_495;2;1010;1721
1_10_497;1;1010;1755
1_10_498;2;1010;1830
1_10_500;1;1010;1902
1_10_502;2;1010;1935
1_10_504;1;1010;2009
1_10_505;2;1010;2048
1_10_506;1;1010;2120
1_10_507;2;1010;2150
1_10_508;1;1010;2220
1_10_509;2;1010;2250
1_10_511;1;1010;2320
1_10_512;A;1010;2347
1_10_514;A;1010;2357
1_10_515;A;1010;0554
1_10_516;A;1010;0559
1_10_517;1;1010;0615
1_10_519;2;1010;0646
1_10_520;1;1010;0719
1_10_522;2;1010;0753
1_10_524;1;1010;0826
1_10_525;2;1010;0858
1_10_527;1;1010;0931
1_10_528;2;1010;1005
1_10_530;1;1010;1038
1_10_531;A;1010;1110
1_10_532;A;1010;1123
1_10_533;A;1010;1509
1_10_535;A;1010;1514
1_10_537;2;1010;1533
1_10_539;1;1010;1607
1_10_541;2;1010;1645
1_10_543;1;1010;1719
1_10_545;2;1010;1757
1_10_547;1;1010;1830
1_10_548;2;1010;1905
1_10_550;1;1010;1938
1_10_551;2;1010;2008
1_10_553;1;1010;2040
1_10_555;2;1010;2118
1_10_557;1;1010;2150
1_10_559;2;1010;2226
1_10_561;1;1010;2255
1_10_562;A;1010;2323
1_10_564;A;1010;2333
1_10_565;A;1010;1355
1_10_567;A;1010;1357
1_10_569;A;1010;1417
1_10_571;2;1010;1433
1_10_573;1;1010;1507
1_10_575;2;1010;1545
1_10_577;1;1010;1619
1_10_579;2;1010;1657
1_10_581;1;1010;1731
1_10_582;A;1010;1805
1_10_584;A;1010;1819
1_10_586;A;1010;1837
4_1_1;A;1001A;0525
4_1_3;A;1001A;0527
4_1_4;A;1001A;0537
4_1_6;1;1001A;0603
4_1_7;2;1001A;0650
4_1_8;1;1001A;0733
4_1_10;2;1001A;0820
4_1_11;1;1001A;0903
4_1_13;2;1001;0945
4_1_15;1;1001;1017
4_1_16;2;1001;1050
4_1_18;1;1001;1122
4_1_19;2;1001;1154
4_1_21;1;1001;1226
4_1_22;2;1001;1259
4_1_24;1;1001;1331
4_1_25;2;1001;1405
4_1_27;1;1001;1439
4_1_28;2;1001A;1518
4_1_30;1;1001A;1601
4_1_31;2;1001A;1648
4_1_33;1;1001A;1731
4_1_34;A;1001;1812
4_1_36;A;1001;1822
4_1_37;A;1001;1828
4_1_39;A;1001A;0551
4_1_41;A;1001A;0553
4_1_42;A;1001A;0603
4_1_44;1;1001A;0629
4_1_45;2;1001A;0710
4_1_46;1;1001A;0753
4_1_48;2;1001A;0840
4_1_49;1;1001A;0923
4_1_50;2;1001;1005
4_1_52;1;1001;1037
4_1_53;2;1001;1111
4_1_55;1;1001;1143
4_1_56;2;1001;1216
4_1_58;1;1001;1248
4_1_59;2;1001;1321
4_1_61;1;1001;1353
4_1_62;2;1001A;1427
4_1_64;1;1001A;1511
4_1_66;2;1001A;1558
4_1_68;1;1001A;1641
4_1_69;2;1001A;1728
4_1_71;1;1001A;1811
4_1_72;A;1001;1850
4_1_74;A;1001;1900
4_1_75;A;1001;1906
4_1_76;A;1001A;0624
4_1_78;A;1001A;0626
4_1_79;A;1001A;0637
4_1_81;1;1001A;0703
4_1_83;2;1001A;0750
4_1_84;1;1001A;0833
4_1_86;2;1001;0920
4_1_88;1;1001;0953
4_1_89;2;1001;1027
4_1_91;1;1001;1059
4_1_92;2;1001;1132
4_1_94;1;1001;1204
4_1_95;2;1001;1237
4_1_97;1;1001;1310
4_1_98;2;1001;1343
4_1_100;1;1001;1415
4_1_102;2;1001A;1450
4_1_103;1;1001A;1531
4_1_104;2;1001A;1618
4_1_106;1;1001A;1701
4_1_107;2;1001A;1748
4_1_109;1;1001A;1831
4_1_110;A;1001;1910
4_1_112;A;1001;1919
4_1_113;A;1001;1925
4_2_1;A;1002;0527
4_2_2;A;1002;0529
4_2_3;A;1002;0549
4_3_2;1;1003;0552
4_2_4;2;1002;0626
4_3_3;1;1003;0652
4_2_6;2;1002;0727
4_3_5;1;1003;0754
4_2_7;2;1002;0834
4_3_6;1;1003;0904
4_2_8;2;1002;0945
4_3_7;1;1003;1014
4_2_9;2;1002;1055
4_3_8;1;1003;1124
4_2_10;2;1002;1205
4_3_9;1;1003;1234
4_2_11;2;1002;1315
4_3_10;1;1003;1344
4_2_12;2;1002;1425
4_3_11;1;1003;1454
4_2_13;2;1002;1535
4_3_12;1;1003;1604
4_2_14;2;1002;1645
4_3_13;1;1003;1714
4_2_15;2;1002;1756
4_3_14;1;1003;1824
4_2_16;2;1002;1907
4_3_15;1;1003;1934
4_2_17;A;1002;2010
4_2_18;A;1002;2014
4_2_20;A;1002;2032
4_3_17;A;1003;0709
4_3_18;A;1003;0711
4_3_19;A;1003;0724
4_2_21;2;1002;0737
4_3_20;1;1003;0804
4_2_22;2;1002;0844
4_3_21;1;1003;0914
4_2_23;2;1002;0955
4_3_22;1;1003;1024
4_2_24;2;1002;1105
4_3_23;1;1003;1134
4_2_25;2;1002;1216
4_3_24;1;1003;1244
4_2_26;2;1002;1325
4_3_25;1;1003;1354
4_2_27;2;1002;1435
4_3_26;1;1003;1504
4_2_28;2;1002;1545
4_3_27;1;1003;1614
4_2_29;2;1002;1655
4_3_28;1;1003;1724
4_2_30;2;1002;1806
